0.733858;0.016277;0.0198113;0.00941202
0.718225;0.0151716;0.0193361;0.00801868
0.726782;0.0168108;0.0204212;0.00846381
0.69732;0.0155824;0.0185578;0.00810699
0.706477;0.0152846;0.0196031;0.00861196
0.693298;0.0145071;0.0179446;0.00803062
0.688491;0.0163874;0.0208849;0.00869003
0.697783;0.0151469;0.0184768;0.0084991
0.701902;0.015886;0.0192572;0.00914306
0.712347;0.0156917;0.0186817;0.00810865
0.683311;0.0151498;0.0179377;0.00793294
0.68633;0.0157878;0.0190606;0.0094219
0.682186;0.0157024;0.0186158;0.00823856
0.686452;0.0147852;0.0184422;0.00798549
0.691063;0.0143967;0.0182334;0.00849352
0.692606;0.0149759;0.0179609;0.00795904
0.68042;0.0154901;0.0194014;0.00809503
0.681384;0.0148468;0.0184336;0.00787658
0.685575;0.0149033;0.0188512;0.00807652
0.689567;0.0148462;0.0182813;0.00819414
0.685077;0.0151795;0.0182103;0.00807902
0.683041;0.0144182;0.0188621;0.00806352
0.685688;0.0157674;0.0195357;0.00827584
0.697025;0.015375;0.0187883;0.0084139
0.681218;0.0152283;0.018828;0.00823199
0.680838;0.0144459;0.0183028;0.00831221
0.685602;0.015101;0.0184844;0.0079315
0.683639;0.0150339;0.0184688;0.00783441
0.680888;0.0153545;0.0188122;0.00801665
0.679366;0.0156876;0.0195992;0.00841949
