0.159059;0.00459686;0.00702759;0.00364037
0.167111;0.00483409;0.00727279;0.00440156
0.163481;0.00488781;0.0073607;0.00390979
0.16777;0.00476593;0.00814116;0.00401453
0.166833;0.00554658;0.00780412;0.00425191
0.163705;0.00501999;0.00785753;0.00412113
0.16306;0.0047667;0.00773615;0.00442524
0.163317;0.00491382;0.00762004;0.00392332
0.161903;0.0053082;0.00750923;0.00388693
0.161565;0.00481896;0.00737154;0.00392817
0.153384;0.00461004;0.00687829;0.0036095
0.152662;0.00436512;0.00723879;0.00394822
0.158008;0.00458811;0.00711704;0.00381959
0.154905;0.00462544;0.00668314;0.00354825
0.156843;0.00456939;0.00727233;0.00386124
0.153413;0.00446325;0.00692979;0.00366
0.153648;0.00446042;0.00758065;0.00402682
0.156112;0.00474621;0.00674048;0.00385742
0.154702;0.00462338;0.00705774;0.00364559
0.152206;0.00445469;0.00658868;0.00345172
0.156757;0.00461583;0.00660096;0.0035584
0.157853;0.00486793;0.00686005;0.00389877
0.152555;0.0045861;0.00664048;0.0036398
0.155115;0.00482147;0.00702014;0.00379513
0.154251;0.00440045;0.0066889;0.00345404
0.154477;0.00497611;0.00718886;0.00372343
0.152395;0.00436267;0.00658896;0.00372325
0.156199;0.00498153;0.00679589;0.00385369
0.154875;0.00465732;0.00679533;0.00380466
0.15427;0.00433375;0.00655636;0.00403918
