0.703237;0.0043538;0.00572882;0.0079311
0.784412;0.00446981;0.00680828;0.00857265
0.704913;0.00367086;0.00662237;0.012803
0.748592;0.00413551;0.00643934;0.00932874
0.68961;0.00413601;0.00587559;0.00803622
0.723437;0.00370222;0.00542008;0.00774634
0.690184;0.00392268;0.00546195;0.0075638
0.691024;0.00388204;0.0054259;0.00807907
0.739764;0.00618753;0.00644108;0.0095562
0.740531;0.00400471;0.00641592;0.00825774
0.700358;0.003595;0.00546253;0.00763281
0.712993;0.00397241;0.00625203;0.00845928
0.696385;0.00395003;0.00575207;0.00764888
0.681117;0.00378287;0.00571804;0.00793066
0.712581;0.00358623;0.00553105;0.0076531
0.693958;0.00362565;0.0054299;0.00763134
0.705403;0.00382211;0.00596288;0.00762456
0.697692;0.00414072;0.00607299;0.00839251
0.698647;0.00378324;0.00571738;0.00795099
0.772186;0.00534915;0.00650225;0.00928863
0.707538;0.00362296;0.00542547;0.00766013
0.684424;0.00378653;0.00571944;0.00796511
0.715338;0.00454431;0.00617487;0.00886895
0.71458;0.0041368;0.0060016;0.00841627
0.719562;0.00388869;0.0061048;0.00844884
0.741042;0.00389277;0.00644883;0.00845713
0.707795;0.00400262;0.00572556;0.00855844
0.704215;0.00396881;0.00587668;0.00836164
0.71785;0.00375596;0.00599765;0.00801527
0.674452;0.00410413;0.00582105;0.0081505
0.685219;0.00362489;0.00573891;0.00791838
0.693728;0.00386474;0.00564425;0.00803949
0.691865;0.0040003;0.00596885;0.00884343
0.682013;0.00382278;0.00626256;0.00817822
0.687991;0.00358629;0.0054202;0.00777576
0.684154;0.00358809;0.00569969;0.00802119
0.6846;0.00502643;0.00575755;0.0081324
0.698807;0.00365956;0.00556425;0.00825831
0.686149;0.00378453;0.005562;0.00765506
0.687484;0.00364563;0.00567678;0.00796416
0.688366;0.00388186;0.00611638;0.00809626
0.689416;0.00385525;0.00576442;0.00803347
0.686615;0.00391632;0.0057208;0.00802912
0.681131;0.00423535;0.00606607;0.00832503
0.692696;0.00362258;0.00582174;0.00778814
0.682978;0.0039797;0.00726059;0.0111336
0.761233;0.00366326;0.00557837;0.00752044
0.702721;0.00358726;0.00554773;0.00793112
0.698272;0.00392159;0.00666611;0.00827393
0.680807;0.00436375;0.00589436;0.00830333
0.668268;0.00359327;0.00542065;0.00783827
0.661005;0.00389422;0.00555337;0.00799793
0.670712;0.0035889;0.00555318;0.00776667
0.667972;0.00374818;0.00571729;0.00799988
0.663813;0.00384618;0.0056311;0.00766111
0.663079;0.0035845;0.00541755;0.00758212
0.724547;0.00432716;0.00624764;0.00839286
0.732453;0.00454111;0.00603385;0.00935179
0.697694;0.00418285;0.00606055;0.00799421
0.694913;0.00369191;0.00542522;0.00758776
0.70777;0.00358761;0.00625518;0.0084407
0.698939;0.00372759;0.00569863;0.00778842
0.727774;0.0041245;0.00651588;0.00867485
0.725812;0.00378099;0.00584926;0.00806583
0.719347;0.00400193;0.0061651;0.00843918
0.700151;0.00396245;0.00572837;0.00925312
0.708148;0.00407435;0.00575261;0.00820128
0.716205;0.00604794;0.00694554;0.00857251
0.679995;0.00378067;0.00580133;0.00792894
0.725653;0.00506561;0.00640375;0.00861889
0.683669;0.0038216;0.00543464;0.00827374
0.683578;0.00389989;0.00618708;0.00847342
0.710538;0.00413647;0.00610617;0.00817124
0.693799;0.00392319;0.00557167;0.00804495
0.690383;0.00369547;0.00594924;0.00798252
0.693533;0.00402232;0.00641974;0.00844165
0.686437;0.00374326;0.00545035;0.00859835
0.688098;0.0041598;0.0057954;0.00805479
0.681195;0.00381668;0.00574615;0.00800816
0.678558;0.00385062;0.00565601;0.00773382
0.696921;0.00378208;0.00589718;0.0078778
0.682299;0.00387531;0.0057283;0.00760085
0.681715;0.0037822;0.00570464;0.00801221
0.682392;0.00384799;0.00571245;0.00799382
0.684438;0.00389658;0.00620478;0.00798282
0.678422;0.00413022;0.00572371;0.00796792
0.681504;0.00359211;0.00546089;0.00777441
0.679234;0.00390745;0.00563932;0.00801944
0.677304;0.00358944;0.00563236;0.0079801
0.684034;0.00388833;0.00598896;0.00801872
0.692319;0.00389458;0.0059494;0.00796357
0.804947;0.00395645;0.00721711;0.00849945
0.703769;0.0040355;0.00623988;0.00873463
0.733316;0.004059;0.00623893;0.00872785
0.733966;0.00406958;0.00595947;0.00923485
0.730672;0.00408708;0.00620541;0.0085026
0.69023;0.00376237;0.0055746;0.00795462
0.682323;0.00359003;0.00589581;0.00781286
0.689696;0.00378526;0.00611746;0.00811438
0.693461;0.00377968;0.00571781;0.00808492
0.762015;0.00408741;0.0073585;0.0096567
0.768832;0.00386979;0.00616131;0.00822567
